regcode,provcode,citycode,bgycode,bgyname,nscb_brgy_code,nscb_brgy_name,brgy_long,brgy_lat,addedby,UserLevelID,dateupdated,status
15,1536,153607,153607019,DILIMBAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607022,DOLANGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607041,PINDOLONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607044,BAYABAO POBLACION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607045,POKTAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607046,RAGAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607047,RAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607051,SAMER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607052,SANDAB MADAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607056,SUNDIG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607060,TIOWI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607062,TIMBAB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153607,153607063,MALUNGUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609001,BAGOAINGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609002,BALINTAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609003,BARIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609004,BATO BATORAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609005,CAMPONG A RAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609006,GADONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609007,GUI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609009,LINUK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609010,LUMBAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609011,MACABAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609012,MACAGUILING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609013,PAGALONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609014,PANGGAWALUPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609015,PANTAON A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609016,PARA-ABA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609017,PINDOLONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609018,POBLACION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609019,BAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609020,SOGOD MADAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609021,TABUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609022,TAGANONOK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609023,TALIOGON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609027,MASOLUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609029,LUMBACAINGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609030,SEKUN MATAMPAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609031,DAPAAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609032,BALINTAD A,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609033,BARORAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609034,CAMPONG SABELA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609051,PANGADAPUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609052,PANTAON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153609,153609053,PAMALIAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610003,CORMATAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610007,DIMAGALING (DIMAGALIN PROPER),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610008,DIMUNDA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610009,DORONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610012,POBLACION (KAPAI PROPER),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610017,MALNA PROPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610018,PAGALONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610019,PARAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610025,KASAYANAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610026,KASAYANAN WEST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610029,DILABAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610030,DILIMBAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610031,KIBOLOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610032,KINING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610033,PINDOLONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610034,BABAYOG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610035,GADONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610036,LIDASAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610037,MACADAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153610,153610038,PANTAON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611003,BACOLOD I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611004,BACOLOD II,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611008,BANTAYAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611009,BARIT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611011,BAUGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611019,BUAD LUMBAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611020,CABASARAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611021,CALILANGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611026,CARANDANGAN-MIPAGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611027,CORMATAN LANGBAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611031,DIALONGANA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611035,DILINDONGAN-CADAYONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611039,GADONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611040,GALAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611041,GAMBAI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611044,KASOLA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611046,LALANGITUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611047,LAMA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611052,LINDONGAN DIALONGANA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611054,LOBO BASARA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611055,LUMBAC BACAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611058,MACAGUILING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611065,MAPANTAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611066,MAPOLING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611070,PAGAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611077,MARIBO (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611078,POSUDARAGAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611079,RUMAYAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611081,SABALA BANTAYAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611082,SALAMAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611083,SALOLODUN BERWAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611085,SARIGIDAN MADIAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611089,SUNGGOD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611091,TALUAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611094,TAMLANG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611096,TONGCOPAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611097,TUROGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153611,153611098,MINARING DILADIGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612001,ALOG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612007,BANGON (DILAUSAN),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612008,BASAYUNGUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612009,BETA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612010,ORIENTAL BETA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612011,BUAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612012,BUDI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612014,CALALON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612015,CALIPAPA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612017,DAGO-OK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612018,DALAMA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612021,DALIPUGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612022,DILAUSAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612023,DIMAPAOK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612024,LALAPUNG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612028,LUMBAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612029,LUMBAC BACAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612030,LUMBAC DILAUSAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612032,LUNAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612033,MACADAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612034,MADAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612035,MINANGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612038,PANTAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612039,PICOTAAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612043,POBLACION (LUMBATAN),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612048,TAMBAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612049,TRINGUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612050,BUBONG MACADAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153612,153612051,PENARING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613001,ABAGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613003,BAGOAINGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613006,BASAK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613007,BATO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613008,BUBONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613010,KORMATAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613012,DANDAMUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613013,DIAMPACA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613014,DIBAROSAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613015,DELAUSAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613016,GADONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613017,GURAIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613018,CABASARAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613019,CADAYONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613021,LIANGAN I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613022,LILITUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613023,LINAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613024,LINUK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613025,MADAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613026,PAGAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613027,POBLACION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613028,PUNUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613029,RAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613030,RIRAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613031,SABANDING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613032,SALONGABANDING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613033,SUGOD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613034,TAMPORONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613035,TONGANTONGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613036,UDANGUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613040,LIANGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613041,LUMBAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613043,PARIDI-KALIMODAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613044,RACOTAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613049,BACAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613050,PADIAN TOROGAN I,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153613,153613051,SOGOD KALOY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614003,BALINTAD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614004,BALAGUNUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614005,BAWANG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614006,BIABE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614007,BUBONG UYAAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614008,CABASARAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614010,DIBARUSAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614011,LAKITAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614012,LIANGAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614013,LINUK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614014,LUMBACA INGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614016,PALAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614017,PANTAON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614018,PANTAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614019,MADAMBA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614020,PUNUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614022,TUBARAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614023,TAMBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614025,TUCA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614027,UYAAN PROPER (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614031,TULAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614032,ILIAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614033,PAGAYONAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153614,153614034,PANGADAPAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615003,BACAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615004,BADAK LUMAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615006,BAGOAINGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615017,BONIGA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615018,BPS VILLAGE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615019,BETAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615020,CAMPO MUSLIM,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615021,CHINA TOWN (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615022,CORAHAB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615023,DIAMARO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615027,INANDAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615028,CABASARAN (SOUTH),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615029,CALUMBOG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615034,LAMIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615038,MABLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615043,MANANAYO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615044,MANGGAHAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615047,MASAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615049,MONTAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615053,PASIR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615059,REBOCUN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615061,SARANG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615063,TACUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615064,TAMBARA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615066,TIONGCOP,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615068,TUBOC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615070,MATAMPAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615071,CALIBAGAT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615072,JOSE ABAD SANTOS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615073,MACURANDING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615074,MATALIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615075,MATLING,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615078,PIALOT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615079,SUMBAGAROGONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615080,BANDAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615081,BUNK HOUSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153615,153615082,MADAYA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616001,BACAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616005,CAWAYAN BACOLOD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616006,BACONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616009,CAMALIG BANDARA INGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616018,CAMALIG BUBONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616022,CAMALIG (POB.),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616023,INUDARAN CAMPONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616025,CAWAYAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616026,DAANAINGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616035,CAWAYAN KALAW,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616036,KIALDAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616039,LUMBAC KIALDAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616040,CAWAYAN LINUK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616044,LUBO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616047,INUDARAN LUMBAC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616051,MANTAPOLI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616054,MATAMPAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616055,MAUL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616059,NATARON,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616061,PAGALONGAN BACAYAWAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616063,PATAIMAS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616071,POONA MARANTAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616072,PUNUD PROPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616083,TACUB,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616097,MAUL ILIAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616102,PALAO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616105,BANGA-PANTAR,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616106,BATAL-PUNUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616107,BUBONG MADANDING (BUBONG),NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616108,ILIAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616109,INUDARAN LOWAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616110,MAUL LUMBACA INGUD,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616111,POBLACION,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153616,153616112,TUCA KIALDAN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153617,153617001,AMBOLONG,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15,1536,153617,153617003,BACOLOD CHICO PROPER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
